Dudley-Charlton Reg - Charlton Elementary,Ê00650020,5.2,100
Dudley-Charlton Reg - Charlton Middle School,Ê00650310,4.4,100
Dudley-Charlton Reg - Dudley Elementary,Ê00650005,3.8,100
Dudley-Charlton Reg - Dudley Middle School,Ê00650305,5,100
Dudley-Charlton Reg - Heritage School,Ê00650030,5.8,100
Dudley-Charlton Reg - Mason Rd School,Ê00650010,5.6,100
Dudley-Charlton Reg - Shepherd Hill Reg High,Ê00650505,4.5,100
Duxbury - Alden School,Ê00080004,2.1,100
Duxbury - Chandler Elementary,Ê00080006,3.5,100
Duxbury - Duxbury High,Ê00080505,1.8,100
Duxbury - Duxbury Middle,Ê00080305,2.5,100
East Bridgewater - Central,Ê00080005,5.9,100
East Bridgewater - East Bridgewater High,Ê00080505,2.7,100
East Bridgewater - Gordon W Mitchell,Ê00080010,3.1,100
East Longmeadow - Birchland Park,Ê00080305,3.1,100
East Longmeadow - East Longmeadow High,Ê00080505,3.1,100
East Longmeadow - Mapleshade,Ê00080010,3.9,100
East Longmeadow - Meadow Brook,Ê00080013,6.5,100
East Longmeadow - Mountain View,Ê00080015,3.3,100
Eastham - Eastham Elementary,Ê00080005,2.6,100
Easthampton - Center School,Ê00080005,2.9,100
Easthampton - Easthampton High,Ê00080505,2.3,100
Easthampton - Maple,Ê00080010,4.1,100
Easthampton - Neil A Pepin,Ê00080020,3.1,100
Easthampton - White Brook Middle School,Ê00080305,1.4,100
Easton - Center School,Ê00080003,4.5,100
Easton - Easton Middle School,Ê00080405,4.5,100
Easton - F L Olmsted,Ê00080030,4.4,100
Easton - H H Richardson School,Ê00080025,3.6,100
Easton - Moreau Hall,Ê00080020,4.2,100
Easton - Oliver Ames High,Ê00080505,3.5,100
Easton - Parkview Elementary,Ê00080015,6.4,100
Edgartown - Edgartown Elementary,Ê00080005,2.4,100
Edward Brooke Charter (District) - Edward Brooke Charter School,Ê00420305,-,-
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),Ê00450505,-,-
Erving - Erving Elementary,Ê00090030,2,100
Essex Agricultural Technical - Essex Agr and Tech Inst,Ê00910705,2.4,97.6
Everett - Everett High,Ê00090505,2.6,100
Everett - George Keverian School,Ê00090028,2.9,100
Everett - Lafayette School,Ê00090038,2.3,100
Everett - Madeline English School,Ê00090018,2.2,100
Everett - Parlin School,Ê00090058,2.4,100
Everett - Sumner G. Whittier School,Ê00090010,2.1,100
Everett - Webster School,Ê00090015,3.4,100
Excel Academy Charter (District) - Excel Academy Charter School,Ê00410205,-,-
Fairhaven - East Fairhaven,Ê00090010,2.6,100
Fairhaven - Fairhaven High,Ê00090505,3.6,100
Fairhaven - Hastings Middle,Ê00090305,5.5,100
Fairhaven - Leroy Wood,Ê00090030,4.7,100
Fairhaven - Rogers,Ê00090020,4.4,100
Fall River - ACESE,Ê00090055,4.3,100
Fall River - B M C Durfee High,Ê00090505,4.1,100
Fall River - Carlton M. Viveiros Elementary School,Ê00090009,4.6,100
Fall River - Edmond P Talbot Middle,Ê00090305,8.2,100
Fall River - Henry Lord Middle,Ê00090310,3.2,100
Fall River - James Tansey,Ê00090140,5.6,100
Fall River - John J Doran,Ê00090045,4.1,100
Fall River - Letourneau Elementary School,Ê00090013,3.9,100
Fall River - Mary Fonseca Elementary School,Ê00090011,5.6,100
Fall River - Matthew J Kuss Middle,Ê00090320,1,100
Fall River - Morton Middle,Ê00090315,6.2,100
Fall River - North End Elementary,Ê00090005,9.1,100
Fall River - Resiliency Preparatory School,Ê00090325,2.1,100
Fall River - Samuel Watson,Ê00090145,8.2,100
Fall River - Spencer Borden,Ê00090130,9.3,100
Fall River - Stone Therapeutic Day Middle School,Ê00090326,0.6,100
Fall River - William S Greene,Ê00090065,11.5,100
Falmouth - East Falmouth Elem,Ê00090005,3,96.7
Falmouth - Falmouth High,Ê00090505,2.1,100
Falmouth - Lawrence,Ê00090405,2.2,100
Falmouth - Morse Pond School,Ê00090305,3,100
Falmouth - Mullen-Hall,Ê00090020,11.1,100
Falmouth - North Falmouth Elem,Ê00090030,3,93.6
Falmouth - Teaticket,Ê00090015,3.8,97.1
Farmington River Reg - Farmington River Elem,Ê00660020,1.1,100
Fitchburg - Arthur M Longsjo Middle School,Ê00090315,2.1,100
Fitchburg - Crocker Elementary,Ê00090016,4,100
Fitchburg - Fitchburg Alt. ED Program,Ê00090510,4,100
Fitchburg - Fitchburg Arts Academy,Ê00090325,6.1,100
Fitchburg - Fitchburg High,Ê00090505,2.6,100
Fitchburg - McKay Campus-FSC,Ê00090030,6.2,100
Fitchburg - Memorial Intermediate,Ê00090048,5.1,100
Fitchburg - Reingold Elementary,Ê00090043,5.4,100
Fitchburg - South Street Elementary,Ê00090060,7.2,100
Florida - Abbott Memorial,Ê00090005,2,100
Four Rivers Charter Public (District) - Four Rivers Charter Public School,Ê00410505,-,-
Foxborough - Charles Taylor Elem,Ê00090050,3,100
Foxborough - Foxborough High,Ê00090505,2.5,100
Foxborough - John J Ahern,Ê00090405,1.9,100
Foxborough - Mabelle M Burrell,Ê00090015,3.5,100
Foxborough - Vincent M Igo Elem,Ê00090020,3,100
Foxborough Regional Charter (District) - Foxborough Regional Charter School,Ê00440550,-,-
Framingham - Barbieri Elem,Ê00100035,6.3,100
Framingham - Blocks Pre-School @ King,Ê00100003,8.2,100
Framingham - Brophy,Ê00100006,5.2,100
Framingham - Cameron Middle School,Ê00100302,3,100
Framingham - Charlotte A Dunning,Ê00100007,6.1,100
Framingham - Framingham H S,Ê00100515,2.7,100
Framingham - Fuller Middle,Ê00100305,2.5,100
Framingham - Hemenway,Ê00100015,7.6,100
Framingham - Mary E Stapleton Elem,Ê00100045,4.6,100
Framingham - Miriam F McCarthy Sch,Ê00100050,3.8,100
Framingham - Potter Road,Ê00100039,7.3,100
Framingham - Walsh Middle,Ê00100310,3.7,100
Framingham - Woodrow Wilson,Ê00100055,6.7,100
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,Ê00470505,-,-
Franklin - Annie Sullivan Middle School,Ê00100040,3.1,100
Franklin - Davis Thayer,Ê00100035,3.1,100
Franklin - Franklin ECDC,Ê00100003,15.6,100
Franklin - Franklin High,Ê00100505,3.9,100
Franklin - Helen Keller Elementary,Ê00100012,6.1,100
Franklin - Horace Mann,Ê00100405,3.8,100
Franklin - J F Kennedy Memorial,Ê00100013,5.5,100
Franklin - Jefferson Elementary,Ê00100010,3.2,100
Franklin - Oak Street Elementary,Ê00100030,3,100
Franklin - Parmenter,Ê00100032,3.5,100
Franklin - Remington Middle,Ê00100310,2.8,100
Franklin County Regional Vocational Technical - Franklin County Tech,Ê00810605,1,100
Freetown - Freetown Elementary,Ê00100005,-,-
Freetown-Lakeville - Apponequet Regional High,Ê00660505,1.8,100
Freetown-Lakeville - Freetown-Lakeville Middle School,Ê00660305,7.8,100
Freetown-Lakeville - George R Austin Intermediate School,Ê00660015,3,100
Frontier - Frontier Reg,Ê00670505,1.9,100
Gardner - Elm Street School,Ê00100001,4.6,100
Gardner - Gardner Academy for Learning and Technology,Ê00100515,1.9,100
Gardner - Gardner High,Ê00100505,4.1,100
Gardner - Gardner Middle School,Ê00100405,4.6,100
Gardner - Helen Mae Sauter Elem,Ê00100015,3.9,100
Gardner - Waterford Street,Ê00100020,6.5,100
Gateway - Chester Elementary,Ê00670059,1.5,100
Gateway - Gateway Reg High,Ê00670505,1.1,100
Gateway - Gateway Regional Junior High School,Ê00670405,1.3,100
Gateway - Gateway Regional Middle School,Ê00670410,1,100
Gateway - Littleville Elementary School,Ê00670143,2,100
Georgetown - Georgetown Middle/High,Ê00100505,3.4,100
Georgetown - Penn Brook,Ê00100010,5.7,100
Georgetown - Perley Elementary,Ê00100005,6.3,100
Gill-Montague - Gill Elem,Ê00670005,3,100
Gill-Montague - Great Falls Middle,Ê00670310,3.6,100
Gill-Montague - Montague Elementary School,Ê00670050,5.6,100
Gill-Montague - Turners Fall High,Ê00670505,1.7,100
Global Learning Charter Public (District) - Global Learning Charter Public School,Ê00490305,-,-
Gloucester - Beeman Memorial,Ê00100010,4.4,100
Gloucester - East Gloucester Elem,Ê00100020,4.1,100
Gloucester - Gloucester High,Ê00100505,2.7,100
Gloucester - Milton L Fuller Elem,Ê00100025,3.1,100
Gloucester - Plum Cove School,Ê00100042,4.5,100
Gloucester - Ralph B O'Maley Middle,Ê00100305,3.7,100
Gloucester - Veterans Memorial,Ê00100045,5,100
Gloucester - West Parish,Ê00100050,5.1,100
Gloucester Community Arts Charter (District) - Gloucester Community Arts Charter School,Ê00440205,-,-
Gosnold - Cuttyhunk Elem,Ê00100005,-,-
Grafton - Grafton Elementary,Ê00110200,7.4,100
Grafton - Grafton Memorial Senior,Ê00110505,3.8,100
Grafton - Grafton Middle,Ê00110305,5,100
Grafton - North Grafton Elementary,Ê00110025,5.8,100
Grafton - South Grafton Elementary,Ê00110005,3.9,100
Granby - East Meadow,Ê00110004,3.4,100
Granby - Granby Jr Sr High Sch,Ê00110505,3,100
Granby - West St,Ê00110010,5.1,100
Granville - Granville Village,Ê00110005,2.5,100
Greater Fall River Regional Vocational Technical - Diman Reg Voc Tech High,Ê00820605,1.4,100
Greater Lawrence Regional Vocational Technical - Gr Lawrence Reg Voc Tech,Ê00820605,2,100
Greater Lowell Regional Vocational Technical - Gr Lowell Reg Voc Tech,Ê00820605,2,100
Greater New Bedford Regional Vocational Technical - Gr New Bedford Voc Tech,Ê00820605,1.6,100
Greenfield - Federal,Ê00110010,6.4,100
Greenfield - Four Corners,Ê00110025,2,100
Greenfield - Greenfield High,Ê00110505,2.2,90
Greenfield - Greenfield Middle,Ê00110305,2.9,92.6
Greenfield - MAVA @ Greenfield,Ê00110900,0.8,-
Greenfield - Newton School,Ê00110035,8.2,100
Greenfield - The Academy of Early Learning at North Parish,Ê00110005,-,100
Groton-Dunstable - Boutwell School,Ê00670001,25.7,100
Groton-Dunstable - Florence Roche School,Ê00670010,6.3,100
Groton-Dunstable - Groton Dunstable Reg Middle,Ê00670305,2.7,100
Groton-Dunstable - Groton Dunstable Regional,Ê00670505,2.9,100
Groton-Dunstable - Swallow/Union School,Ê00670005,5.1,100
Hadley - Hadley Elem,Ê00110015,-,-
Hadley - Hopkins Academy,Ê00110505,-,-
Halifax - Halifax Elementary,Ê00110005,6.6,100
Hamilton-Wenham - Bessie Buker Elementary,Ê00670007,2.5,100
Hamilton-Wenham - Cutler School,Ê00670010,2.3,100
Hamilton-Wenham - Hamilton-Wenham Reg High,Ê00670505,4.6,100
Hamilton-Wenham - Miles River Middle,Ê00670310,6.9,100
Hamilton-Wenham - Winthrop School,Ê00670015,2.1,100
Hampden Charter School of Science (District) - Hampden Charter School of Science,Ê00490305,-,-
Hampden-Wilbraham - Green Meadows Elem,Ê00680005,3.1,100
Hampden-Wilbraham - Mile Tree Elementary,Ê00680025,3.1,100
Hampden-Wilbraham - Minnechaug Reg High,Ê00680505,4.2,100
Hampden-Wilbraham - Soule Road,Ê00680030,2.8,100
Hampden-Wilbraham - Stony Hill School,Ê00680050,2.4,100
Hampden-Wilbraham - Thornton Burgess,Ê00680305,2.5,100
Hampden-Wilbraham - Wilbraham Middle,Ê00680310,3.4,100
Hampshire - Hampshire Reg High,Ê00680505,1.3,100
Hancock - Hancock Elementary,Ê00120005,-,-
Hanover - Cedar Elementary,Ê00120004,2.7,100
Hanover - Center Elementary,Ê00120005,5.5,100
Hanover - Hanover High,Ê00120505,2.5,100
Hanover - Hanover Middle,Ê00120305,4,100
Hanover - Sylvester,Ê00120015,2.7,100
Harvard - Bromfield,Ê00120505,3.2,100
Harvard - Hildreth Elementary School,Ê00120005,3.8,100
Harwich - Harwich Elementary,Ê00120005,3.5,100
Harwich - Harwich High,Ê00120505,1.9,100
Harwich - Harwich Middle,Ê00120305,2.2,100
Hatfield - Hatfield Elementary,Ê00120005,2.8,100
Hatfield - Smith Academy,Ê00120505,2.1,100
Haverhill - Bradford Elementary,Ê00120008,8.5,100
Haverhill - Caleb Dustin Hunking,Ê00120035,7.2,100
Haverhill - Consentino,Ê00120100,5.5,100
Haverhill - Crowell,Ê00120020,15.5,100
Haverhill - Dr Paul Nettle,Ê00120050,3.9,100
Haverhill - Golden Hill,Ê00120026,6,100
Haverhill - Greenleaf,Ê00120027,20.4,92.3
Haverhill - Haverhill Alternative School,Ê00120033,2.8,83.3
Haverhill - Haverhill High,Ê00120505,6.5,98.5
Haverhill - John G Whittier,Ê00120085,5,100
Haverhill - Moody,Ê00120045,8.8,100
Haverhill - Pentucket Lake Elem,Ê00120054,6.1,100
Haverhill - TEACH,Ê00120073,1.9,100
Haverhill - Tilton,Ê00120075,8.3,100
Haverhill - Walnut Square,Ê00120080,18,100
Hawlemont - Hawlemont Reg,Ê00680005,1.7,100
Hill View Montessori Charter Public (District) - Hill View Montessori Charter Public School,Ê00450050,-,-
Hilltown Cooperative Charter Public (District) - Hilltown Cooperative Charter Public School,Ê00450105,-,-
Hingham - East Elementary School,Ê00130005,6.1,100
Hingham - Hingham High,Ê00130505,3.6,100
Hingham - Hingham Middle School,Ê00130410,5.3,100
Hingham - Plymouth River,Ê00130019,5.8,100
Hingham - South Elem,Ê00130020,4.6,100
Hingham - Wm L Foster Elem,Ê00130010,4.2,100
Holbrook - Holbrook Jr Sr High,Ê00130505,3.3,100
Holbrook - John F Kennedy,Ê00130018,4.6,100
Holbrook - South,Ê00130025,3.2,100
Holland - Holland Elementary,Ê00130005,2,100
Holliston - Holliston High,Ê00130505,1.9,100
Holliston - Miller School,Ê00130007,2.7,100
Holliston - Placentino Elementary,Ê00130010,3.8,100
Holliston - Robert H. Adams Middle School,Ê00130305,2.2,100
Holyoke - Center for Excellence,Ê00130525,0.9,100
Holyoke - E N White Elem,Ê00130045,1.6,100
Holyoke - Holyoke High,Ê00130505,3,100
Holyoke - Joseph Metcalf Preschool,Ê00130003,7.4,100
Holyoke - Kelly Elem,Ê00130040,2.1,100
Holyoke - Lt Clayre Sullivan Elem,Ê00130055,3.2,100
Holyoke - Lt Elmer J McMahon Elem,Ê00130015,2.6,100
Holyoke - Maurice A Donahue Elem,Ê00130060,2.4,100
Holyoke - Morgan Elem,Ê00130025,1.2,100
Holyoke - William R. Peck School,Ê00130030,1.7,100
Holyoke - Wm J Dean Voc Tech High,Ê00130605,1.7,100
Holyoke Community Charter (District) - Holyoke Community Charter School,Ê00450005,-,-
Hopedale - Hopedale Jr Sr High,Ê00130505,2.4,100
Hopedale - Memorial,Ê00130010,4.3,100
Hopedale - Park Street School,Ê00130003,19.8,100
Hopkinton - Center,Ê00130005,7.2,100
Hopkinton - Elmwood,Ê00130010,4.9,100
Hopkinton - Hopkins Elementary School,Ê00130015,3.3,100
Hopkinton - Hopkinton High,Ê00130505,1.9,100
Hopkinton - Hopkinton Middle School,Ê00130305,2.6,100
Hopkinton - Hopkinton Pre-School,Ê00130003,4.3,100
Hudson - C A Farley,Ê00140030,2.5,100
Hudson - C R Hubert,Ê00140011,6.5,100
Hudson - Forest Avenue Elementary,Ê00140015,2.1,100
Hudson - Hudson High,Ê00140505,1.9,100
Hudson - John F Kennedy,Ê00140410,1.4,100
Hudson - Mulready Elementary,Ê00140007,2.2,100
Hull - Hull High,Ê00140505,1.5,100
Hull - Lillian M Jacobs,Ê00140015,4,100
Hull - Memorial Middle,Ê00140305,1.6,100
Innovation Academy Charter (District) - Innovation Academy Charter School,Ê00430305,-,-
Ipswich - Ipswich High,Ê00140505,3.2,100
Ipswich - Ipswich Middle School,Ê00140305,3.1,100
Ipswich - Paul F Doyon Memorial,Ê00140007,3.3,100
Ipswich - Winthrop,Ê00140015,3.6,100
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,Ê00420010,-,-
King Philip - King Philip Middle School,Ê00690510,-,-
King Philip - King Philip Reg High,Ê00690505,-,-
Kingston - Kingston Elementary,Ê00140005,3.8,100
Kingston - Kingston Intermediate,Ê00140020,7.1,100
Lakeville - Assawompset,Ê00140005,-,-
Lanesborough - Lanesborough Elementary,Ê00140005,3.9,100
Lawrence - Alexander B Bruce,Ê00140015,2.2,100
Lawrence - Arlington Elementary School,Ê00140008,3.1,100
Lawrence - Arlington Middle School,Ê00140017,2.9,100
Lawrence - Business Management & Finance High School,Ê00140530,1.7,100
Lawrence - Edward F. Parthum,Ê00140053,2.1,100
Lawrence - Emily G Wetherbee,Ê00140080,1.7,100
Lawrence - Francis M Leahy,Ê00140040,3.6,100
Lawrence - Frost Middle School,Ê00140525,2.9,100
Lawrence - Gerard A. Guilmette,Ê00140022,2,100
Lawrence - Guilmette Middle School,Ê00140025,1.8,100
Lawrence - Health & Human Services High School,Ê00140531,1.6,100
Lawrence - Henry K Oliver,Ê00140050,3,100
Lawrence - High School Learning Center,Ê00140536,1.9,100
Lawrence - Humanities & Leadership Development High School,Ê00140532,1.8,100
Lawrence - International High School,Ê00140534,2.1,100
Lawrence - James F Hennessey,Ê00140020,6.1,100
Lawrence - James F Leonard,Ê00140045,1.8,100
Lawrence - John Breen School,Ê00140003,6.9,100
Lawrence - John K Tarbox,Ê00140075,2.3,100
Lawrence - Lawlor ECC,Ê00140002,6,100
"Lawrence - Math, Science & Technology High School",Ê00140533,2.1,100
Lawrence - Parthum Middle School,Ê00140027,2,100
Lawrence - Performing & Fine Arts High School,Ê00140535,2.3,100
Lawrence - Robert Frost,Ê00140018,3.6,100
Lawrence - Rollins Early Childhood Center,Ê00140001,3,100
Lawrence - School for Exceptional Studies,Ê00140537,3.3,100
Lawrence - South Lawrence East Elementary School,Ê00140004,2,100
Lawrence - South Lawrence East Middle School,Ê00140016,2,100
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,Ê00450205,-,-
Lee - Lee Elementary,Ê00150025,2.6,100
Lee - Lee Middle/High School,Ê00150505,1.6,100
Leicester - Leicester High,Ê00150505,2,100
Leicester - Leicester Memorial Elem,Ê00150005,8,100
Leicester - Leicester Middle,Ê00150015,3.3,100
Leicester - Leicester Primary School,Ê00150010,8.5,100
Lenox - Lenox Memorial High,Ê00150505,3,100
Lenox - Morris,Ê00150015,3.6,100
Leominster - Bennett,Ê00150003,7.2,100
Leominster - Fall Brook,Ê00150007,4.4,100
Leominster - Johnny Appleseed,Ê00150025,4.2,100
Leominster - Leominster Ctr Tech Educ,Ê00150605,3.1,100
Leominster - Leominster Senior High,Ê00150505,2.4,100
Leominster - Lincoln School,Ê00150005,4.1,100
Leominster - Northwest,Ê00150030,4.2,100
Leominster - Priest Street,Ê00150040,3.2,100
Leominster - Samoset School,Ê00150045,2.7,100
Leominster - Sky View Middle School,Ê00150320,2.7,100
Leominster - Southeast School,Ê00150010,3,100
Leverett - Leverett Elementary,Ê00150005,1.9,100
Lexington - Bowman,Ê00150008,3,100
Lexington - Bridge,Ê00150006,3.1,100
Lexington - Fiske,Ê00150015,2.9,100
Lexington - Harrington,Ê00150030,3.7,100
Lexington - Jonas Clarke Middle,Ê00150305,3.3,100
Lexington - Joseph Estabrook,Ê00150010,3,100
Lexington - Lexington High,Ê00150505,3.2,100
Lexington - Maria Hastings,Ê00150035,2.6,100
Lexington - Wm Diamond Middle,Ê00150310,4.3,100
Lincoln - Hanscom Middle,Ê00150305,-,-
Lincoln - Hanscom Primary,Ê00150006,-,-
Lincoln - Lincoln School,Ê00150025,-,-
Lincoln-Sudbury - Lincoln-Sudbury Reg High,Ê00690505,1.5,100
Littleton - Littleton High School,Ê00150505,2.8,100
Littleton - Littleton Middle School,Ê00150305,2.5,100
Littleton - Russell St Elementary,Ê00150015,3.5,100
Littleton - Shaker Lane Elementary,Ê00150005,5,100
Longmeadow - Blueberry Hill,Ê00150005,1.6,100
Longmeadow - Center,Ê00150010,3.3,100
Longmeadow - Glenbrook Middle,Ê00150017,2.3,100
Longmeadow - Longmeadow High,Ê00150505,2.1,100
Longmeadow - Williams Middle,Ê00150305,2.7,100
Longmeadow - Wolf Swamp Road,Ê00150025,2.4,100
Lowell - Abraham Lincoln,Ê00160020,-,-
Lowell - B.F.Butler Middle Sch,Ê00160310,-,-
Lowell - Bartlett Community Partnership,Ê00160090,-,-
Lowell - Charles W Morey,Ê00160030,-,-
Lowell - Charlotte M Murkland Elem,Ê00160080,-,-
Lowell - Dr An Wang School,Ê00160345,-,-
Lowell - Dr Gertrude Bailey,Ê00160002,-,-
Lowell - Greenhalge,Ê00160015,-,-
Lowell - Henry J Robinson Middle,Ê00160330,-,-
Lowell - James S Daley Middle Sch,Ê00160315,-,-
Lowell - James Sullivan Middle Sch,Ê00160340,-,-
Lowell - John J Shaughnessy,Ê00160050,-,-
Lowell - Joseph McAvinnue,Ê00160010,-,-
Lowell - Kathryn P. Stoklosa Middle School,Ê00160360,-,-
Lowell - Lowell High,Ê00160505,-,-
Lowell - Moody Elem,Ê00160027,-,-
Lowell - Pawtucketville Memorial,Ê00160036,-,-
Lowell - Peter W Reilly,Ê00160040,-,-
Lowell - Pyne Arts,Ê00160018,-,-
Lowell - S Christa McAuliffe Elementary,Ê00160075,-,-
Lowell - Washington,Ê00160055,-,-
Lowell Community Charter Public (District) - Lowell Community Charter Public School,Ê00450050,-,-
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,Ê00450505,-,-
Ludlow - Chapin Street Elementary School,Ê00160020,4.7,100
Ludlow - East Street Elementary School,Ê00160010,7.3,100
Ludlow - Ludlow Senior High,Ê00160505,4.1,100
Ludlow - Paul R Baird Middle,Ê00160305,2.9,100
Ludlow - Veterans Park Elem,Ê00160023,3.8,100
Lunenburg - Lunenburg High,Ê00160505,2.8,100
Lunenburg - Lunenburg Primary School,Ê00160010,4.5,100
Lunenburg - Thomas C Passios Elem,Ê00160015,7.1,100
Lunenburg - Turkey Hill Middle,Ê00160020,4.3,100
Lynn - A Drewicz Elem,Ê00160016,5.8,100
Lynn - Aborn,Ê00160011,4,100
Lynn - Breed Middle School,Ê00160405,4.6,100
Lynn - Brickett Elementary,Ê00160020,5.9,100
Lynn - Capt William G Shoemaker,Ê00160090,5.9,100
Lynn - Classical High,Ê00160505,3,100
Lynn - Cobbet Elementary,Ê00160035,8.6,100
Lynn - E J Harrington,Ê00160045,4.7,100
Lynn - Edward A Sisson,Ê00160095,6.6,100
Lynn - Fecteau-Leary Junior/Senior High School,Ê00160525,2.1,100
Lynn - Hood,Ê00160055,6.2,100
Lynn - Ingalls,Ê00160060,7.6,100
Lynn - Julia F Callahan,Ê00160030,5.4,100
Lynn - Lincoln-Thomson,Ê00160070,4.7,100
Lynn - Lynn English High,Ê00160510,4.1,100
Lynn - Lynn Voc Tech Institute,Ê00160605,1.6,100
Lynn - Lynn Woods,Ê00160075,3.7,100
Lynn - Pickering Middle,Ê00160420,5.6,100
Lynn - Robert L Ford,Ê00160050,4.5,100
Lynn - Sewell-Anderson,Ê00160085,2.5,100
Lynn - Thurgood Marshall Mid,Ê00160305,5.3,100
Lynn - Tracy,Ê00160100,5.9,100
Lynn - Washington Elementary School,Ê00160005,0.9,100
Lynn - Wm P Connery,Ê00160040,5.3,100
Lynnfield - Huckleberry Hill,Ê00160010,1.9,100
Lynnfield - Lynnfield High,Ê00160505,3.2,100
Lynnfield - Lynnfield Middle School,Ê00160405,2.9,100
Lynnfield - Lynnfield Preschool,Ê00160005,10.6,100
Lynnfield - Summer Street,Ê00160020,2.6,100
MATCH Charter Public School (District) - MATCH Charter Public School,Ê00460505,-,-
Ma Academy for Math and Science - Ma Academy for Math and Science School,Ê00460505,-,-
Malden - Beebe,Ê00160003,2.6,100
Malden - Ferryway,Ê00160013,2.6,100
Malden - Forestdale,Ê00160027,1.8,100
Malden - Linden,Ê00160047,2.6,100
Malden - Malden ELC,Ê00160049,9.8,100
Malden - Malden High,Ê00160505,2.8,100
Malden - Salemwood,Ê00160057,2.9,100
Manchester Essex Regional - Essex Elementary,Ê00690020,1.9,100
Manchester Essex Regional - Manchester Essex Regional High School,Ê00690510,2,100
Manchester Essex Regional - Manchester Essex Regional Middle School,Ê00690030,1.6,100
Manchester Essex Regional - Manchester Memorial Elementary,Ê00690010,2.6,100
Mansfield - Everett W Robinson,Ê00160007,7.6,100
Mansfield - Harold L Qualters Middle,Ê00160035,4.9,100
Mansfield - Jordan/Jackson Elementary,Ê00160014,5.2,100
Mansfield - Mansfield High,Ê00160505,4.1,100
Mansfield - Roland Green School,Ê00160003,12.4,100
Marblehead - Dr Samuel C Eveleth,Ê00160025,13.5,100
Marblehead - Elbridge Gerry,Ê00160015,21.1,100
Marblehead - Glover,Ê00160020,10.2,100
Marblehead - L H Coffin,Ê00160010,5.8,100
Marblehead - Malcolm L Bell,Ê00160005,5.2,100
Marblehead - Marblehead High,Ê00160505,1.8,100
Marblehead - Marblehead Veterans Middle School,Ê00160300,2,100
Marblehead - Village School,Ê00160016,6.3,100
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,Ê00460305,-,-
Marion - Sippican,Ê00160005,2.8,100
Marlborough - 1 LT Charles W. Whitcomb School,Ê00170045,6.3,100
Marlborough - Charles Jaworek School,Ê00170030,4.4,100
Marlborough - Early Childhood Center,Ê00170006,10.5,100
Marlborough - Francis J Kane,Ê00170008,6.5,100
Marlborough - Marlborough High,Ê00170505,2.4,100
Marlborough - Richer,Ê00170025,5.2,100
Marshfield - Daniel Webster,Ê00170015,3.8,100
Marshfield - Eames Way School,Ê00170005,3.4,100
Marshfield - Furnace Brook Middle,Ê00170310,3.5,100
Marshfield - Gov Edward Winslow,Ê00170020,3.6,100
Marshfield - Marshfield High,Ê00170505,2.7,100
Marshfield - Martinson Elementary,Ê00170025,3,100
Marshfield - South River,Ê00170010,3.2,100
Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,Ê00460550,-,-
Marthas Vineyard - Marthas Vineyard Reg High,Ê00700505,1.7,100
Martin Luther King Jr. Charter School of Excellence (District) - Martin Luther King Jr. Charter School of Excellence,Ê00490005,-,-
Masconomet - Masconomet RMS,Ê00700405,2.5,100
Masconomet - Masconomet Regional HS,Ê00700505,2.3,100
Mashpee - Kenneth Coombs School,Ê00170005,7.8,100
Mashpee - Mashpee High,Ê00170505,1.8,100
Mashpee - Mashpee Middle School,Ê00170020,1.5,100
Mashpee - Quashnet School,Ê00170035,4.4,100
Mattapoisett - Center,Ê00170005,16.3,11.8
Mattapoisett - Old Hammondtown,Ê00170010,3.2,100
Maynard - Fowler School,Ê00170305,1.7,100
Maynard - Green Meadow,Ê00170010,5.2,100
Maynard - Maynard High,Ê00170505,1.6,100
Medfield - Dale Street,Ê00170005,2.8,100
Medfield - Medfield Senior High,Ê00170505,1.6,100
Medfield - Memorial School,Ê00170003,5,100
Medfield - Ralph Wheelock School,Ê00170007,3.1,100
Medfield - Thomas Blake Middle,Ê00170305,2.5,100
Medford - Brooks School,Ê00170130,2.2,100
Medford - Christopher Columbus,Ê00170140,2.1,100
Medford - Curtis-Tufts,Ê00170510,1.1,100
Medford - John J McGlynn Elementary School,Ê00170068,1.9,100
Medford - John J. McGlynn Middle School,Ê00170320,1.8,100
Medford - Madeleine Dugger Andrews,Ê00170315,1.4,100
Medford - Medford High,Ê00170505,3.4,100
Medford - Medford Voc Tech High,Ê00170605,1.7,100
Medford - Milton Fuller Roberts,Ê00170150,2.3,100
Medway - Francis J Burke Elem,Ê00170010,14.9,100
Medway - John D Mc Govern Elem,Ê00170013,4.2,100
Medway - Medway High,Ê00170505,2.2,100
Medway - Medway Middle,Ê00170305,4.4,100
Medway - Memorial Elementary,Ê00170015,4,100
Melrose - Early Childhood Center,Ê00170003,18.2,100
Melrose - Herbert Clark Hoover,Ê00170017,3.4,100
Melrose - Horace Mann,Ê00170025,4.2,100
Melrose - Lincoln,Ê00170020,5.1,100
